index,ipa,alphabet,score_abrupt-continuous,score_beautiful-ugly,score_big-small,score_dangerous-safe,score_delicate-rugged,score_exciting-calming,score_fast-slow,score_good-bad,score_happy-sad,score_hard-soft,score_harsh-mellow,score_heavy-light,score_inhibited-free,score_interesting-uninteresting,score_masculine-feminine,score_ordinary-unique,score_passive-active,score_pleasant-unpleasant,score_realistic-fantastical,score_sharp-round,score_simple-complex,score_solid-nonsolid,score_strong-weak,score_tense-relaxed
1628,dinow,deenow,0.16999999999999998,0.0019399999999999973,0.17271999999999998,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.12474,0.10432,0.053959999999999994,0.150186,-0.0692,-0.06906,0.0,-0.05488,0.18917599999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1629,divi,deevee,0.0,0.098175,0.26764999999999994,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.08985000000000001,0.0,0.06745,0.122215,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
1630,divej,deevaye,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1631,divow,deevow,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1632,diði,deethey,0.0,0.098175,0.26764999999999994,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.08985000000000001,0.0,0.06745,0.122215,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
1633,diðej,dee-they,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1634,diðow,dee-though,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1635,dizi,deezee,0.0,0.098175,0.26764999999999994,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.08985000000000001,0.0,0.06745,0.122215,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
1636,dizej,deezaye,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1637,dizow,deezow,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1638,difi,deefee,0.0,0.015725000000000003,0.34619999999999995,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.19010000000000002,0.0,0.06745,0.292715,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
1639,difej,deefaye,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1640,difow,deefow,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1641,disi,deesee,0.0,0.015725000000000003,0.34619999999999995,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.19010000000000002,0.0,0.06745,0.292715,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
1642,disej,deesaye,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1643,disow,deesow,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1644,diʃi,deeshee,0.0,0.015725000000000003,0.34619999999999995,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0955,0.0,0.19010000000000002,0.0,0.06745,0.292715,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
1645,diʃej,deeshaye,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1646,diʃow,deeshow,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1647,dibi,deebee,0.0,0.19635,0.17269999999999996,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,-0.004149999999999987,0.0,0.1349,0.011465000000000003,0.0,0.1524,0.0,-0.1372,-0.027905000000000013,0.0,0.0,0.0,0.0
1648,dibej,deebaye,0.0,0.15708,-0.00688000000000002,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.07686,0.0,0.10791999999999999,-0.084014,0.0,0.06096,0.0,-0.05488,0.080436,0.0,0.0,0.0,0.0
1649,dibow,deebow,0.0,0.15708,-0.00688000000000002,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.07686,0.0,0.10791999999999999,-0.084014,0.0,0.06096,0.0,-0.05488,0.080436,0.0,0.0,0.0,0.0
1650,didi,deedee,0.0,0.19635,0.17269999999999996,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,-0.004149999999999987,0.0,0.1349,0.011465000000000003,0.0,0.1524,0.0,-0.1372,-0.027905000000000013,0.0,0.0,0.0,0.0
1651,didej,deedaye,0.0,0.15708,-0.00688000000000002,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.07686,0.0,0.10791999999999999,-0.084014,0.0,0.06096,0.0,-0.05488,0.080436,0.0,0.0,0.0,0.0
1652,didow,deedow,0.0,0.15708,-0.00688000000000002,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.07686,0.0,0.10791999999999999,-0.084014,0.0,0.06096,0.0,-0.05488,0.080436,0.0,0.0,0.0,0.0
1653,diɡi,deeggee,0.0,0.098175,0.26764999999999994,0.0,0.0,-0.17335,-0.25325,0.0,-0.20615,0.0,0.0,0.08985000000000001,0.0,0.06745,0.122215,0.0,0.1524,0.0,-0.1372,-0.14240250000000002,0.0,0.0,0.0,0.0
1654,diɡej,deegaye,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1655,diɡow,deegow,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1656,dipi,deepee,-0.12275,0.098175,0.26764999999999994,-0.093875,0.12,-0.27725,-0.351025,0.0,-0.20615,-0.14725,-0.1212,0.08985000000000001,-0.102625,0.06745,-0.04678500000000001,0.0,0.1524,0.0,-0.22378499999999998,-0.30493250000000005,0.0,-0.10275,-0.05735,-0.1244
1657,dipej,deepaye,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1658,dipow,deepow,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1659,diti,deetee,-0.12275,0.098175,0.26764999999999994,-0.093875,0.12,-0.27725,-0.351025,0.0,-0.20615,-0.14725,-0.1212,0.08985000000000001,-0.102625,0.06745,-0.04678500000000001,0.0,0.1524,0.0,-0.22378499999999998,-0.30493250000000005,0.0,-0.10275,-0.05735,-0.1244
1660,ditej,deetaye,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1661,ditow,deetow,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1662,diki,deekee,-0.12275,0.098175,0.26764999999999994,-0.093875,0.12,-0.27725,-0.351025,0.0,-0.20615,-0.14725,-0.1212,0.08985000000000001,-0.102625,0.06745,-0.04678500000000001,0.0,0.1524,0.0,-0.22378499999999998,-0.30493250000000005,0.0,-0.10275,-0.05735,-0.1244
1663,dikej,deekaye,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1664,dikow,deeko,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1665,dejli,daylee,0.16999999999999998,0.0019399999999999973,0.17271999999999998,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.12474,0.10432,0.053959999999999994,0.150186,-0.0692,-0.06906,0.0,-0.05488,0.189176,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1666,dejlej,daylaye,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1667,dejlow,daylow,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1668,dejmi,daymee,0.16999999999999998,0.0019399999999999973,0.17271999999999998,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.12474,0.10432,0.053959999999999994,0.150186,-0.0692,-0.06906,0.0,-0.05488,0.189176,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1669,dejmej,daymaye,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1670,dejmow,daymow,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1671,dejni,daynee,0.16999999999999998,0.0019399999999999973,0.17271999999999998,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.12474,0.10432,0.053959999999999994,0.150186,-0.0692,-0.06906,0.0,-0.05488,0.189176,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1672,dejnej,daynaye,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1673,dejnow,daynow,0.14166666666666666,0.0016166666666666645,0.023066666666666662,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.042666666666666665,0.08693333333333332,0.04496666666666666,0.047499999999999994,-0.057666666666666665,-0.10835,0.0,0.0,0.24328000000000002,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1674,dejvi,dayvee,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1675,dejvej,dayvaye,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1676,dejvow,dayvow,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1677,dejði,daythey,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1678,dejðej,day-they,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1679,dejðow,day-though,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1680,dejzi,dayzee,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1681,dejzej,dayzaye,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1682,dejzow,dayzow,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1683,dejfi,dayfee,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1684,dejfej,dayfaye,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1685,dejfow,dayfow,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1686,dejsi,daysee,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1687,dejsej,daysaye,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1688,dejsow,daysow,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1689,dejʃi,dayshee,0.0,0.012580000000000003,0.13191999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.07854000000000001,0.0,0.053959999999999994,0.140986,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1690,dejʃej,dayshaye,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1691,dejʃow,dayshow,0.0,0.010483333333333336,-0.010933333333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.00416666666666667,0.0,0.04496666666666666,0.03983333333333334,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1692,dejbi,daybee,0.0,0.15708,-0.00688000000000002,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.07686,0.0,0.10791999999999999,-0.084014,0.0,0.06096,0.0,-0.05488,0.080436,0.0,0.0,0.0,0.0
1693,dejbej,daybaye,0.0,0.1309,-0.12660000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12533333333333332,0.0,0.08993333333333332,-0.14766666666666667,0.0,0.0,0.0,0.0,0.15266333333333335,0.0,0.0,0.0,0.0
1694,dejbow,daybow,0.0,0.1309,-0.12660000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12533333333333332,0.0,0.08993333333333332,-0.14766666666666667,0.0,0.0,0.0,0.0,0.15266333333333335,0.0,0.0,0.0,0.0
1695,dejdi,daydee,0.0,0.15708,-0.00688000000000002,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.07686,0.0,0.10791999999999999,-0.084014,0.0,0.06096,0.0,-0.05488,0.080436,0.0,0.0,0.0,0.0
1696,dejdej,daydaye,0.0,0.1309,-0.12660000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12533333333333332,0.0,0.08993333333333332,-0.14766666666666667,0.0,0.0,0.0,0.0,0.15266333333333335,0.0,0.0,0.0,0.0
1697,dejdow,daydow,0.0,0.1309,-0.12660000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12533333333333332,0.0,0.08993333333333332,-0.14766666666666667,0.0,0.0,0.0,0.0,0.15266333333333335,0.0,0.0,0.0,0.0
1698,dejɡi,dayggee,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1699,dejɡej,daygaye,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1700,dejɡow,daygow,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1701,dejpi,daypee,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1702,dejpej,daypaye,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1703,dejpow,daypow,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1704,dejti,daytee,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1705,dejtej,daytaye,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1706,dejtow,daytow,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1707,dejki,daykee,-0.0982,0.07854,0.06907999999999999,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,-0.0016599999999999948,-0.08209999999999999,0.053959999999999994,-0.130614,0.0,0.06096,0.0,-0.124148,-0.141186,0.0,-0.0822,-0.04588,-0.09952
1708,dejkej,daykaye,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1709,dejkow,dayko,-0.08183333333333333,0.06545,-0.06330000000000001,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,-0.06266666666666666,-0.06841666666666667,0.04496666666666666,-0.1865,0.0,0.0,0.0,-0.05772333333333333,-0.03202166666666667,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1710,dɑli,dahlee,0.2125,0.0024249999999999966,0.21589999999999998,0.13895,-0.22625,0.130325,0.0557,0.0,-0.103075,0.22225,0.22455,0.155925,0.1304,0.06745,0.1877325,-0.0865,-0.086325,0.0,-0.0686,0.23647,-0.187795,0.18525,0.158975,0.165775
1711,dɑlej,dahlaye,0.16999999999999998,0.0019399999999999973,0.027679999999999993,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.0512,0.10432,0.053959999999999994,0.056999999999999995,-0.0692,-0.13002,0.0,0.0,0.29193600000000003,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1712,dɑlow,dahlow,0.16999999999999998,0.0019399999999999973,0.027679999999999993,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.0512,0.10432,0.053959999999999994,0.056999999999999995,-0.0692,-0.13002,0.0,0.0,0.29193600000000003,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1713,dɑmi,dahmee,0.2125,0.0024249999999999966,0.21589999999999998,0.13895,-0.22625,0.130325,0.0557,0.0,-0.103075,0.22225,0.22455,0.155925,0.1304,0.06745,0.1877325,-0.0865,-0.086325,0.0,-0.0686,0.23647,-0.187795,0.18525,0.158975,0.165775
1714,dɑmej,dahmaye,0.16999999999999998,0.0019399999999999973,0.027679999999999993,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.0512,0.10432,0.053959999999999994,0.056999999999999995,-0.0692,-0.13002,0.0,0.0,0.29193600000000003,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
